iso3_code,connectivity_govt,school_id_giga,num_students,num_classrooms,connectivity,school_id_govt,school_name,latitude,longitude,education_level,connectivity_type_govt,admin1,admin1_id_giga,admin2,admin2_id_giga,num_computers,num_teachers,source_lat_lon,country,unicef_region,itu_region,continent
BIH,Yes,8c70cce8-daee-3d7b-aad4-c3bd4c6f0ac6,461,15,Yes,D-11-B-140,"Javna ustanova Osnovna škola ""Tojšići",44.480098724365200,18.788171768188500,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,20,38,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8c9aa805-05c8-36b0-8387-14d9a1c79665,2,2,No,L-7-A-473,ПО ОРАХОВА,45.19924545288090,17.033506393432600,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8cc275d9-32ae-37d0-9830-3133909ee753,10,2,Yes,L-30-A-560,"ЈУ Основна школа ""Горња Слатина"" ПО Гајеви",44.94144821166990,18.4573917388916,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8cdee0a4-7991-3fd9-a1af-4dda28550239,55,7,Yes,D-6-B-69,"Javna Ustanova Osnovna Škola ""Podrinje",44.541542053222700,18.671207427978500,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,8,16,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8ce29ff9-b201-3441-9398-97559231b0bb,11,2,No,L-40-A-363,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ""ВУК КАРАЏИЋ"" БРАТУНАЦ ПОДРУЧНО ОДЈЕЉЕЊЕ БЈЕЛОВАЦ",44.15289306640630,19.411725997924800,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Vlasenica,BIH001007,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8cf02e53-53db-3183-acaf-c40331be5097,113,8,Yes,L-30-B-562,"ЈУ Основна школа ""Горња Слатина",44.9463996887207,18.45651626586910,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,7,19,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8d07a7e9-ea00-31ee-bcb1-75231b427259,331,10,Yes,D-6-I-16,JU MJEŠOVITA SREDNJA ŠKOLA TUZLA,44.54383850097660,18.72968292236330,Secondary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,6,35,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8da8f493-dbe3-342e-9b35-61af3867e34b,1,1,No,E-8-A-201,"Područna škola ,,Ligatići""- OŠ ,,Vareš",44.17171859741210,18.496173858642600,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,2,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8dd8867d-36bd-3305-9f3a-f980a755fd3c,344,24,Yes,E-6-I-52,JU Mješovita srednja škola Zenica,44.20905685424810,17.907133102417000,Secondary,Dial-up internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,12,77,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8ddb26a9-4498-3513-85df-8da5482eea56,3,1,No,E-6-A-158,"JU OŠ ""Miroslav Krleža"" Zenica PŠ Čajdraš",44.19113540649410,17.871746063232400,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,1,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8e5450c7-1488-3d71-bee1-cd40f25fd733,6,1,Yes,L-25-A-265,"ЈУ Основна школа ""Свети Сава"" Модрича, ПШ Копривска Требава",44.853477478027300,18.29903793334960,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,1,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8e77f880-bc43-351b-b924-221f0d7bab4b,85,2,Yes,G-9-A-17,OŠ Kaćuni - PŠ Lugovi,44.06737518310550,17.939350128173800,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,1,10,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8e795efa-9937-3193-9529-c117b5f4aadb,237,14,Yes,D-4-B-164,JU OŠ Dobošnica,44.59228515625,18.452110290527300,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,2,33,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8ead07ad-5d50-3972-b1be-1f627a995104,316,29,Yes,K-1-B-54,"Osnovna škola ""Drvar"", Drvar",44.37278366088870,16.388566970825200,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Kanton 10,BIH002010,11,34,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8eca730d-d680-31f3-af1f-a66cd45dcb37,138,11,Yes,L-4-B-716,"Јавна установа Основна школа ""Јован Дузчић",44.944522857666000,16.927804946899400,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,2,29,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8ef101cf-8610-36bc-b178-7316327ef43f,15,5,Yes,A-0-A-22,JU DVANAESTA OSNOVNA ŠKOLA ULICE,44.82067108154300,18.60074234008790,Primary,(A)DSL internet,Distrikt Brčko,BIH003,Distrikt Brčko,BIH003001,8,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8ef2afb8-88c3-35ec-a0f0-6d4cab192d04,50,4,No,G-6-B-64,"Osnovna škola ""Gornji Vakuf"" Voljice",43.90955352783200,17.519290924072300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8f26bbc0-f382-336e-a5db-2a8a3b8a7732,35,9,Yes,L-59-B-308,"ЈУ Основна школа ""Бошко Буха"" Штрпци - ПШ Миоче",43.63059997558590,19.359333038330100,Primary,(A)DSL интернет,Republika Srpska,BIH001,Foča,BIH001004,17,18,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8f2e3ffb-92b5-3b8b-ab0a-2711c3457ab7,51,5,Yes,L-12-A-16,"ЈУ Основна школа ''Милош Црњански'' Бања лука, Подручно одјељење Мотике",44.81474685668950,17.13658905029300,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8f416eba-2a57-3b66-a2a7-17ea8213d93b,447,15,Yes,D-4-B-128,"Javna ustanova Osnovna škola ""Lukavac Mjesto",44.54103088378910,18.525325775146500,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,14,42,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8f805c9f-8fbc-335b-96b1-3bf1ab63ee60,372,13,Yes,D-10-B-227,"JU OŠ ""VIŠĆA""  Višća Donja",44.4432373046875,18.64826774597170,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,32,33,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8f809c9a-96b1-312f-a1e1-51909c6edd32,15,3,Yes,L-50-B-103,"ЈУ Основна школа ""Свети Сава"" Рогатица - ПО Борике",43.88600158691410,19.105667114257800,Primary,Друго (молимо наведите),Republika Srpska,BIH001,Sokolac,BIH001005,0,12,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8fe16221-e476-3c61-b412-4a6b984ec92c,709,21,Yes,E-6-D-205,JU Medicinska škola Zenica,44.20676040649410,17.924240112304700,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,66,67,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,8feb38b0-834c-30eb-85e1-c5656dc3a030,877,24,Yes,L-49-B-248,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ,,ПАЛЕ",43.81381607055660,18.5717830657959,Primary,(A)DSL интернет,Republika Srpska,BIH001,Sokolac,BIH001005,119,61,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8feefbdb-f320-3677-bf29-85dfbd5f3265,2,1,No,L-58-A-15,"JU OŠ ""Jovan Dučić"" Čajniče",43.55746078491210,19.071773529052700,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Foča,BIH001004,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,8ff5ac48-538a-3d97-b30b-87259c34bdfd,134,7,No,L-47-E-81,"ЈУ Школа за основно музичко образовање Источно Ново Сарајево, ПО Пале",43.812339782714800,18.57969093322750,Other,Не постоји активна интернет веза,Republika Srpska,BIH001,Sokolac,BIH001005,4,30,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,901c0f0b-240c-3277-a3f2-5ac0a530a113,100,9,Yes,L-11-B-595,"Јавна установа Основна школа ""Дринић",44.55459976196290,16.364200592041000,Primary,(A)DSL интернет,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,8,19,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,90524fa9-7ca5-3143-bafe-690734a78b4e,297,11,Yes,L-45-B-461,"ЈУ ОШ ""АЛЕКСА ШАНТИЋ"" ВОЈКОВИЋИ",43.79733657836910,18.35106658935550,Primary,(A)DSL интернет,Republika Srpska,BIH001,Sokolac,BIH001005,47,27,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,90a904ea-705f-3a5b-b6a9-2ebf36f9862f,121,11,Yes,L-19-B-307,"ЈУ ОШ ""Свети Сава"" Котор Варош",44.58771896362310,17.430843353271500,Primary,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,1,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,912163e4-b0c9-3480-bda7-5204ae0cc98d,20,4,No,K-4-A-13,"Osnovna Škola ""Fra Lovro Karaula"" Livno, PŠ Kablići",43.85306167602540,16.952659606933600,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Kanton 10,BIH002010,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,91266040-3090-3342-9e69-9ed7160994a4,16,2,No,H-5-A-119,Osnovna škola Čapljina - PO Višići,43.06510543823240,17.70051383972170,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,91324a47-0d29-3271-8a2d-d080cd085df1,27,3,No,L-29-A-569,"ЈУ Основна школа ""Вук Караџић"" Теслић - ПО Стењак",44.61283493041990,17.8621826171875,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,919353b9-3f1a-30f7-8bb1-22185422bd20,39,2,No,D-5-A-23,"Javna ustanova Osnovna škola ""Podorašje"" Područna škola Zahirovići",44.67974090576170,18.556764602661100,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,9195e4ed-7b8e-34ba-aa0f-b21a193e9de4,23,3,No,L-5-A-647,"Јавна установа Основна школа ""Десанка Максимовић"" Оштра Лука ПО Копривна",44.82179641723630,16.64811897277830,Primary,Не постоји активна интернет веза,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,9199d8e2-cd41-36be-931c-aa45ed71c825,1169,29,Yes,L-12-B-641,"ЈУ ОШ ""Свети Сава"", Бања Лука",44.7786865234375,17.17992401123050,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,39,73,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,91f8e7e8-6b94-37c7-b9ff-db4d48647925,4,2,No,L-16-A-382,"ЈУ ОШ ""ПЕТАР КОЧИЋ"" МРКОЊИЋ ГРАД, ПОДРУЧНА ШКОЛА КОПЉЕВИЋИ",44.4101448059082,17.124746322631800,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,91fe9ff8-2e98-3014-9dbc-069dcf12dfd6,280,14,Yes,G-8-C-3,"Srednja škola ""Vitez",44.151344299316400,17.786785125732400,Other,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,21,38,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,92111cd5-8539-34ef-9848-62c4b7b42bd9,28,16,Yes,D-6-H-221,"JU Cntar za obrazovanje i vaspitanje i rehabilitaciju slušanja i govora, Tuzla",44.54707717895510,18.721025466918900,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,21,14,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,921b137b-7231-385d-adf1-1296b0083788,26,6,No,L-2-B-11,"Јавна установа Основна школа ""Свети Сава"" Нови Град",44.9248046875,16.365436553955100,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Banja Luka,BIH001001,4,14,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,921b2627-3337-3e7f-b488-4bb67795b5e3,25,2,No,G-6-B-51,"Osnovna škola ""Gornji Vakuf"" Bistrica",43.93833541870120,17.580228805542000,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,9231e2fb-c716-36e8-82e9-6ba2120bbd00,220,13,Yes,B-2-C-141,"Javna ustanova ""Gimnazija"" Cazin",44.967491149902300,15.915080070495600,Other,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,24,24,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,92467dc1-e84b-3b9c-b91b-457db094de97,4,2,Yes,L-12-A-74,"Јавна установа Основна школа ""Св. Ћирило и Методије"" Пискавица",44.906436920166000,17.301464080810500,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,926266aa-d7cb-3dee-9cc5-85bde449f426,44,3,No,E-11-A-34,Škola za osnovno muzičko obrazovanje ''Avdo Smajlović'' područna škola Breza Visoko,44.02241134643560,18.263280868530300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,928c847c-b816-3f83-9854-9500876602ae,218,13,Yes,B-2-B-62,"JU Osnovna škola ""Skokovi"" Cazin",45.02989196777340,15.913098335266100,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,18,21,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,92c839b0-1c14-3be6-9f6e-c2b9a9af73b3,9,4,Yes,E-9-B-65,Javna ustanova Osnovna škola ''Hasan Kikić'' Solun,44.204551696777300,18.503297805786100,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,934eb9a6-0003-39aa-9243-1a137975a834,341,18,Yes,G-9-B-165,"Osnovna škola ""Busovača"" Busovača",44.097537994384800,17.880128860473600,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,4,36,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,935b5e60-8aad-3bb6-8568-c72336acd87d,415,17,Yes,J-5-I-109,JU Srednjoškolski centar Vogošća,43.89980697631840,18.342090606689500,Secondary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,84,41,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,938f0815-21cd-367f-9760-3bc108fce4c4,602,11,Yes,D-10-B-123,"JU Osnovna škola ""Šerići",44.47600555419920,18.543411254882800,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,47,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,9394ee61-1cc5-3c5a-9b29-08e704e902bd,436,436,Yes,L-12-B-397,"ЈУ ОШ ""ДЕСАНКА МАКСИМОВИЋ"" ДРАГОЧАЈ",44.863128662109400,17.119659423828100,Primary,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,6,29,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,93ff82a6-042a-3353-bbba-865794bb4e77,14,4,Yes,C-1-A-16,Osnovna škola Vladimira Nazora Odžak,45.039520263671900,18.35163116455080,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Posavski,BIH002002,1,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,9498b954-7f93-3b9b-991c-65300ce2b225,589,16,Yes,D-6-B-146,Javna Ustanova Osnovna Škola Brčanska Malta,44.56120300292970,18.713804244995100,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,3,48,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,94b880e9-00d0-3c7d-8aa2-a570b575dfbd,141,141,Yes,B-7-B-169,"OŠ ""Skender Kulenović"" Donji Kamengrad, Sanski Most",44.7614860534668,16.659189224243200,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,14,20,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,94b8aebb-026e-3ae0-b1ed-99fe7479a7e2,446,31,Yes,L-2-I-729,"ЈУ Средњошколски центар ""Ђуро Радмановић"", Нови Град",45.04944610595700,16.38072395324710,Secondary,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,69,54,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,94f55f64-406f-3502-83d6-63993a4df781,50,6,Yes,L-25-B-375,"ЈУ Основна школа ""Свети Сава"" Модрича ПШ Врањак",44.90746307373050,18.208738327026400,Primary,(A)DSL интернет,Republika Srpska,BIH001,Doboj,BIH001003,6,19,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,95480a4e-33d6-388f-9560-db619860676a,8,3,Yes,L-30-A-295,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА""ШАМАЦ"" ШАМАЦ",45.03859329223630,18.470277786254900,Primary,Друго (молимо наведите),Republika Srpska,BIH001,Doboj,BIH001003,0,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,956c8e90-24fd-37b5-8aff-5b83348904b2,32,3,Yes,L-9-A-458,"JУ Основна школа ""Јован Јовановић-Змај"" Србац",45.066497802734400,17.498239517211900,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,9595b3b7-c23b-3d16-8d42-3736851baaca,25,2,No,B-1-A-40,"JU OŠ ""Sead Ćehić"" Grahovo",45.14193344116210,15.842090606689500,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Unsko-Sanski,BIH002001,1,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,959c7603-08ac-321f-a16c-0c582f88e4ab,32,3,Yes,J-1-A-6,"JU Osnovna Škola ""Stari Ilijaš"" Ilijaš - Područna škola ""Misoča",43.95637512207030,18.292034149169900,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,4,2,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,95b62779-2f21-328f-8cbc-8860bf1f8b2d,4,2,Yes,L-10-A-370,"ЈУ ОШ ""Вук Караџић",44.82402801513670,17.643138885498000,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,0,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,964017fe-af01-3633-a347-bc98a18875c9,86,4,No,D-10-B-241,"JAVNA USTANOVA OSNOVNA ŠKOLA ""BAŠIGOVCI",44.412620544433600,18.694852828979500,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,0,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,96a09d54-b0a5-32fc-952d-a35527f2ddd2,53,5,Yes,J-2-A-14,"JU Osnovna škola ""Hadžići"" - Područna škola u Binježevu",43.84486770629880,18.218944549560500,Primary,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,4,10,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,96abc595-49a4-3215-989d-84a718f1caf7,981,30,Yes,J-4-B-82,"JU OŠ ""Osman Nuri Hadžić",43.824913024902300,18.353788375854500,Primary,Fiber-optički internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,56,41,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,96e70ebb-6be0-3a00-975a-90514e899c1b,432,27,Yes,L-12-I-380,"СРЕДЊОШКОЛСКИ ЦЕНТАР ""ГЕМИТ АПЕИРОН",44.77419662475590,17.196645736694300,Secondary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,59,40,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,97362db3-0369-306f-bc71-e2ed4f481423,209,14,Yes,J-4-C-91,JU Gimnazija Dobrinja,43.831764221191400,18.34368896484380,Other,Kablovski internet,Federacija Bosne i Hercegovine,BIH002,Sarajevo,BIH002009,58,27,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,9740c647-2afb-346d-aff6-f993ac4074ba,39,8,No,D-13-B-235,"Javna ustanova Osnovna škola ""Kladanj"", Područna škola u Tuholju",44.26115798950200,18.619783401489300,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Tuzlanski,BIH002003,1,17,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,978deebe-e186-3c86-a1db-599aeedf93d5,8,2,No,L-34-A-190,"ЈАВНА УСТАНОВА ОСНОВНА ШКОЛА ""ДОСИТЕЈ ОБРАДОВИЋ"" КОРАЈ, ПОДРУЧНО ОДЈЕЉЕЊЕ МИРОСАВЦИ",44.70513153076170,18.83574104309080,Primary,Не постоји активна интернет веза,Republika Srpska,BIH001,Bijeljina,BIH001002,0,1,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,97a0d7fc-d152-3e0f-b63b-71a5804fe5a4,401,15,Yes,L-4-G-440,JU Ugostiteljsko-ekonomska skola Prijedor,44.982364654541000,16.713037490844700,Other,Фибер-оптички интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,33,46,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,97cdc108-4c9f-3707-9bdd-2a46912311c1,21,2,Yes,G-4-A-113,"Područna škola ""Čukle"" u sastavu OŠ ""Han Bila",44.25374221801760,17.779306411743200,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,5,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,98ede73e-676c-3daf-989e-cf1e7e49dc13,218,12,Yes,H-1-B-106,Osnovna škola fra Jeronima Vladića Ripci,43.816497802734400,17.526405334472700,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Hercegovačko-Neretvanski,BIH002007,24,31,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,98fdb79b-d501-3d29-8522-18ab086b8e25,17,1,No,E-8-A-116,"JU OŠ ""Vareš Majdan"" PŠ Kokoščići",44.06407165527340,18.260536193847700,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,0,6,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,9931f0ed-c77c-33ff-9bdb-70e8fe5085cc,26,4,No,G-8-B-119,"JU OŠ ""Dubravica""Vitez-Preočica",44.14455032348630,17.83843994140630,Primary,Drugo (molimo navedite),Federacija Bosne i Hercegovine,BIH002,Srednjobosanski,BIH002006,0,48,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,No,9943a5f2-5888-3353-bf13-0a57cfcf6370,3,2,No,E-8-A-199,"Područna škola ,,Vijaka""- OŠ ,,Vareš",44.21038818359380,18.433513641357400,Primary,Ne postoji aktivna internet veza,Federacija Bosne i Hercegovine,BIH002,Zeničko-Dobojski,BIH002004,2,3,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,9949d72c-c6d3-372f-b354-2c738a5a4de0,742,16,Yes,L-12-B-132,JU Osnovna skola Mladen Stojanovic,44.932403564453100,17.319229125976600,Primary,(A)DSL интернет,Republika Srpska,BIH001,Banja Luka,BIH001001,6,62,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
BIH,Yes,994f74fa-a87c-333c-b1b0-4d5f618a63f1,50,5,Yes,I-4-B-26,Prva osnovna škola Široki Brijeg PŠ- Mokro,43.363670349121100,17.580711364746100,Primary,(A)DSL internet,Federacija Bosne i Hercegovine,BIH002,Zapadnohercegovački,BIH002008,0,4,Government,Bosnia and Herzegovina,Eastern Europe and Central Asia,Europe,Europe
